text,label
@USER I hadn't really thought of it since I only really worship the Aesir. Though lots of people like to use the Vanir in arguments as examples of this or that. Modern liberals saying it is race mixing for instance. Theologically we don't recognize much different between tribes though.,0
@USER &amp; this statement by Jewish Antifa Berlin is so on point &lt;3 URL,0
"@USER Hawd me back. Hawd me back "". 😂""",0
"@USER @USER Aha yes, I see that. The individual sense of needing to belong to a winning team"" because of the constant conditioning of self-devaluation. I see a strong sense of this on the Q side but on the left/hillary/antifa side as well regardless if they think they're winning or not.""",0
@USER Shocked???? News flash kev! Kern County has the highest murder rate in the state! We need common sense gun control laws to protect the constituents in #CA23 &amp; the nation from people who shouldn’t be allowed to own a gun! #dosomething #votethemout #voteBlue2018 @USER,0
Now this is how we MAGA URL,0
@USER @USER there os no such thing as antifa,0
@USER @USER @USER @USER What exactly do you mean by “common sense gun control” you first need to understand firearms how they function what their role is in our constitutional republic and that banning them from law abiding citizens does nothing to protect law abiding citizens.,0
@USER Why would someone be videoing ? Inside job? 😳 asking for a friend . Hope she is ok .,0
@USER @USER @USER @USER @USER Describing Myself in 3 fictional characters:  1) O-Ren Ishii  2) Princess Aura 3) Laura Palmer   Tagging 5 friends: @USER @USER @USER @USER @USER,0
@USER Perhaps he believes as did the revolutionaries at the time of the start of our country that the people need protection from a runaway government like the one the Liberals are proposing by their actions which would take away your rights.,0
@USER No worries !  Thank you for responding can I ask you a question I find it very interesting? Can you tell me why you are an atheist I'm just curious.,0
@USER A positive note!,0
@USER Here’s @USER helping improve how women are to be watched in sports. 🙄 URL,0
@USER @USER @USER @USER @USER @USER We can stop mass shootings with out gun control but look at the mental health issues First just saying.,0
@USER Thank goodness he is not MN passive aggressive. Love it!!,0
@USER @USER Yes. That’s how the liberals do.,0
@USER I'd like to see some retribution going forward. It's abuse to endanger your child and your pet.,0
@USER @USER Wait for it...GUN CONTROL...oh wait Hoggy boy is in Canada 🤣🤣🤣🤣,0
@USER SHE IS CUTE I LOV HER,0
@USER @USER He should be in potters field by now,0
@USER She is absolutely gorgeous!,0
@USER @USER I would think that if the pope was really a man of God he would have taken care of this problem in the Catholic Church instead of trying to cover it up,0
@USER @USER @USER Immediately. Anyone gets out of line they will get a 1 on 1 talk by og ragey. Guaranteed everyone will behave. Reeee.,0
@USER @USER So is Marr really a member of the Labour Party? And Attlee and Orwell said they were conservatives? I am interested in why you think Labour is conservative.  However I don't see liberal as the opposite of conservative. Liberal poltics and economics are both right wing. Imho :),0
@USER @USER #Trudeau and the #Liberals have the ability to stop it but choose not to as it serves their agenda of turning Canada into a third world cess pool. A Socialist's dream. #cdnpoli,0
@USER @USER Twitter and social media seems to make errors only on conservatives and never liberals. Why is that?,0
@USER And Hillary won the 2016 election?,0
@USER Burt Reynolds was the first so called Mega Star.,0
@USER Good #BoycottNFL,0
@USER URL  And this explains why he is disrespected by idiots like urself and Korzemba,1
@USER Privat just means between B XVI and the Cardinal. Agree though he should not be out and about. Should be in seclusion for the 'prayer nd meditation' and only private mass. Nuncio was making molehill into mountain for the Old Guard of conservatives to oust Francis.,0
@USER Gun control - no guns if you are a liberal!!🤣What an idiot...,1
@USER @USER @USER @USER @USER @USER Yes he is😘,0
@USER @USER Jen doesn’t wear pearls.  And what she is ‘clutching’ is justice and righteousness and the hope that we ALL can do better and be more than we are in these horrific moments.,0
@USER @USER So proud of the Harper govt for all the good they are doing for Cda today. Good &amp; bad it’s nice to see the liberals give the conservatives mention.,0
@USER @USER @USER What was the average wage to average house price when Thatcher was in charge? That ratio is the fundamental reason. Build as many as you like but if they are not genuinely affordable you're just wasting resources.,0
@USER Treason he should hang he has no business even trying this who the F does he think he is Trump needs to Lock him up fast,1
@USER @USER Trump’s new position on gun control is starting to look a lot like the NRA’s URL via @USER,0
@USER @USER I would name my dogs breed but I have no fucking clue what he is,1
@USER Are you joining ANTIFA?,0
@USER Did you hear that @USER had a game taken away from her because she called an 1icial a theif after he took a point and he only took a game away from her because she is a woman and he'd never have done that to a man? Would love to hear your thoughts on this,0
@USER She is laughing while she looks at up,0
@USER I'M SO FUCKING READY,0
@USER @USER This is what happens when you tell white liberals that they don't get to congratulate themselves on how woke they are until they put their money where their mouth is. That simple fact of life breaks their brains.,0
@USER @USER Loool. It is 🙈 he’s half Jamaican isn’t he? Does he resonate more with African culture? I know the rest of you are African. It’s just that I didn’t feel there was a strong representation from anyone Caribbean to be able to share their thoughts on a Caribbean carnival that’s all.,0
@USER @USER @USER @USER Just give up. You are desperate to spread hate &amp; the more you do the more we send love to the victim. You have lost your humanity. Stop and think what you are trying to achieve because you look like you want to start a war on innocent people.,0
@USER I would be guessing the same thing but at the same time I know the Ravens would do their due diligence obviously one would investigate all angles... But maybe not who knows he is quite the head case,0
@USER Antifa is a terrorist organization,1
@USER She is a beautiful person to teach values to her kids. Teaching them they are royalty but keep to keep it from going to their heads. Stay real ❤️,0
. @USER continues our look into government spending. Part II is focused on funding announcements made in battleground Quebec over the summer #cdnpoli URL,0
"@USER It was a change"" election and exit polls were not kind to Doug Ford, so I can't quite agree.  I believe the NDP is making a case as a strong opposition party, allaying fears about potential governance, and so much of what may happen in 2022 hinges on how Liberals reorganize.""",0
Again if the economy is booming why is gas so MOF high 2nd question this is for the #MAGA cult how will making cars go half as far on gas doubling your cost to fill your tank make Fucking sense to you? #TuesdayThoughts URL,0
@USER Indeed he is.,0
@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on forging 🌍 trade deals &amp; say to the #EU #FuckEU 💪,1
@USER @USER Conservatives are opposing liberals and Canada,0
@USER @USER @USER @USER She is going to support Trump.  Raise to replace.  It’s coming anyway. She is angry because her oral tapdance substantive betrayal shtick no longer is working ...,0
@USER Thank you very much. She is a great performer Tottori prefectural residents take proud in.,0
@USER @USER @USER @USER Show me a single case where antifa have actually murdered someone.  Because the far right murdered someone at Charlottesville 🤷  Hypocrisy works both ways.,0
@USER @USER @USER @USER @USER @USER I'm going to send an American wolf after those Antifa commies and Alt-Right fascists.,0
@USER Ouch. She is horrible.,1
@USER Also “the left calls anyone it doesn’t like fascist”  &gt;Calls everyone on the left Antifa.,0
@USER Blatantly Lie Much,0
@USER Coming from the man that threatened to try and kick Turmps ass now don't that take a set of ball's,1
@USER you are too 😘😘😘,0
@USER He must see a lot of himself in them.,0
@USER @USER Now u now why they cant have KAVANAUGH confirmed! MANY ARE GETTING ARRESTED  MAGA!,0
@USER Once again as Lt Governor of CALIFORNIA you are concentrating on another country. How about focusing on California constituents and fix the ever increasing taxes and regulations  This will double our electricity bill rates!  URL,0
@USER Introducing my sweet sweet baby king! He is always sooo nice! And when I try to sit on the sofa he NEVER attacks me! URL,0
@USER Liberals are all Kookoo !!!,1
@USER Chelsea is as crazy as her mother,1
@USER He is like a cheap plastic version of a real president.,0
@USER this is rei from evangelion concept/design by @USER 😭😍,0
@USER @USER @USER @USER Here is 7  URL,0
@USER @USER Where does Mrs May get her 'cunning plans' from? URL,0
@USER @USER @USER @USER So let me get this right.  Mogg is attacked and you are accusing him of profiting from it?,0
